# superior boundary of interpolation dim 2 stochastic 0
3.511074479230584355e+00;5.800000000000000711e-01
3.563567100900467466e+00;7.826522021772567284e-01
3.615405234006347612e+00;9.825039787915772482e-01
3.666107265284517691e+00;1.177732103008443332e+00
3.715877095143233610e+00;1.366724792892914486e+00
3.764242978466474820e+00;1.548247801348044073e+00
3.811266271988966281e+00;1.721373275014671300e+00
3.857322798390970142e+00;1.885455916794238851e+00
3.901850982155317560e+00;2.040101275435631578e+00
3.945834049354347783e+00;2.185119295135278250e+00
3.988471475250583875e+00;2.320504989191883194e+00
4.030541452571240413e+00;2.446384755976066749e+00
4.071595578819430905e+00;2.563003411589112712e+00
4.111465809480604250e+00;2.670687012743183875e+00
4.150743821095100650e+00;2.769821728344175060e+00
4.189360544851062684e+00;2.860840952469445142e+00
4.226770656893294564e+00;2.944204493295862868e+00
4.263869538274361659e+00;3.020382506060498962e+00
4.300153450788513965e+00;3.089853714191986622e+00
4.335938611632603745e+00;3.153089098459506801e+00
4.370894834705670640e+00;3.210549857532869478e+00
4.404839841881331708e+00;3.262679875629725057e+00
4.438298843855974951e+00;3.309903346833035442e+00
4.471060707056780714e+00;3.352624737328385507e+00
4.503627433680861714e+00;3.391224833916541392e+00
4.535759897069896240e+00;3.426061714199112540e+00
4.566695324944214818e+00;3.457468894302804685e+00
4.597168297831198736e+00;3.485754665460537804e+00
4.627084974875763201e+00;3.511205848977937194e+00
4.657024915771240003e+00;3.534086762005534510e+00
4.686149800016850442e+00;3.554641252687642528e+00
4.714517688687885233e+00;3.573091789304643218e+00
4.742179707133617583e+00;3.589641995616767556e+00
4.769817034583419435e+00;3.604477810310448671e+00
4.796641783311356377e+00;3.617769258529988097e+00
4.822748537748548614e+00;3.629670214687393592e+00
4.848851101370118322e+00;3.640320445033141006e+00
4.874172046619317911e+00;3.649847099184510668e+00
4.898815348460186847e+00;3.658364742175034490e+00
4.923504438815652584e+00;3.665976983268452560e+00
4.947458047267009107e+00;3.672777687778402189e+00
4.970780005815591096e+00;3.678851129915322815e+00
4.994197008880406408e+00;3.684273258748241187e+00
5.016920748754272630e+00;3.689112643166021499e+00
5.039052850054842381e+00;3.693430678950615054e+00
5.060667200512559027e+00;3.697282555394028947e+00
5.081818190279910219e+00;3.700717804489980001e+00
5.102546457869059360e+00;3.703780884159368014e+00
5.122882903821143863e+00;3.706511630510202160e+00
5.142851499776948110e+00;3.708945723942052464e+00
5.162471258950284358e+00;3.711115101833740049e+00
5.181757622035601862e+00;3.713048334248351789e+00
5.200723435009106943e+00;3.714770961790597070e+00
5.219379641514540147e+00;3.716305812104339079e+00
5.237070301614872747e+00;3.717673278270523962e+00
5.254666118067308211e+00;3.718891518876473512e+00
5.272115994059280553e+00;3.719976804758261757e+00
5.289385817656680366e+00;3.720943644123077654e+00
5.305783742458359598e+00;3.721804976807842280e+00
5.322162664300766899e+00;3.722572305423087702e+00
5.337784035571238483e+00;3.723255925126754740e+00
5.353471458581096520e+00;3.723864981211502556e+00
5.369135660114547903e+00;3.724407649424656519e+00
5.384041206442187644e+00;3.724891208974684176e+00
5.398343630399815574e+00;3.725322124765726883e+00
5.412829587130224773e+00;3.725706157922040962e+00
5.426704097716774200e+00;3.726048456238987949e+00
5.440082935748395521e+00;3.726353586397701978e+00
5.453727188854208485e+00;3.726625616058540036e+00
5.466819435698092811e+00;3.726868178078224236e+00
5.479461543729507333e+00;3.727084493991603242e+00
5.492407024560487017e+00;3.727277432475074814e+00
5.504828987107756255e+00;3.727449554674897136e+00
5.516824364633238886e+00;3.727603131879846377e+00
5.528462681622300146e+00;3.727740186773897513e+00
5.539794128520099115e+00;3.727862520629699361e+00
5.550855248845887324e+00;3.727971736736755748e+00
5.561672945404576573e+00;3.728069262390425909e+00
5.572267303067975242e+00;3.728156368192914627e+00
5.582653578254551441e+00;3.728234185277093271e+00
5.592843601534517539e+00;3.728303720661449994e+00
5.602846766817283886e+00;3.728365870929029047e+00
5.612670729236745260e+00;3.728421434406802959e+00
5.622321897723470130e+00;3.728471122005604155e+00
5.631805782829107265e+00;3.728515566749373455e+00
5.641127242472795622e+00;3.728555332608316064e+00
5.650290655679993002e+00;3.728590921989499041e+00
5.658610056862177551e+00;3.728622782613548292e+00
5.666979707876320660e+00;3.728651312310712562e+00
5.675344611687363816e+00;3.728676867075751300e+00
5.683666726605733466e+00;3.728699764047951781e+00
5.691919984834113322e+00;3.728720285966796943e+00
5.699394495834105179e+00;3.728738684967062955e+00
5.706971747922112037e+00;3.728755185194286614e+00
5.714585777182567661e+00;3.728769987462829505e+00
5.721497125354722435e+00;3.728783270910825287e+00
5.728568616827313775e+00;3.728795194884794828e+00
5.735719992995035099e+00;3.728805902155452934e+00
5.742200440798054473e+00;3.728815520192781729e+00
5.748866822080262118e+00;3.728824162420701693e+00
5.754938242718077746e+00;3.728831930616454571e+00
5.761251579169605286e+00;3.728838915385175756e+00
5.767706545896778003e+00;3.728845197995706240e+00
5.773536266187675459e+00;3.728850851089973606e+00
5.779589350925745883e+00;3.728855939372994310e+00
5.785075897144521306e+00;3.728860520985979310e+00
5.790829359859317016e+00;3.728864647733941329e+00
5.796047897406245930e+00;3.728868366189928452e+00
5.801557594198890833e+00;3.728871717868665669e+00
5.806550260724846702e+00;3.728874740113808262e+00
5.811848513704805264e+00;3.728877466228731841e+00
5.816640643270784672e+00;3.728879926189597072e+00
5.821747750409880240e+00;3.728882146742839687e+00
5.826356042363693533e+00;3.728884151978689943e+00
